100,1.4474E-9
101,1.279E-9
102,1.1306E-9
103,1.0067E-9
104,9.0114E-10
105,8.284E-10
106,7.6355E-10
107,7.0417E-10
108,6.4966E-10
109,5.996E-10
110,5.5362E-10
111,5.1139E-10
112,4.7262E-10
113,4.3695E-10
114,4.0415E-10
115,3.7397E-10
116,3.462E-10
117,3.2059E-10
118,2.9696E-10
119,2.752E-10
120,2.5514E-10
121,2.3663E-10
122,2.1954E-10
123,2.0375E-10
124,1.8916E-10
125,2.0513E-10
126,2.2913E-10
127,2.6633E-10
128,3.1158E-10
129,3.6368E-10
130,4.2353E-10
131,4.9212E-10
132,5.7058E-10
133,6.6015E-10
134,7.6218E-10
135,8.7821E-10
136,1.0099E-9
137,1.159E-9
138,1.3277E-9
139,1.518E-9
140,1.7325E-9
141,1.9737E-9
142,2.2446E-9
143,2.5482E-9
144,2.8881E-9
145,3.2679E-9
146,3.6917E-9
147,4.1638E-9
148,4.6889E-9
149,5.2724E-9
150,5.9195E-9
151,6.7351E-9
152,7.7769E-9
153,8.962E-9
154,1.0316E-8
155,1.1851E-8
156,1.3588E-8
157,1.5551E-8
158,1.7765E-8
159,2.0256E-8
160,2.3056E-8
161,2.6198E-8
162,2.9716E-8
163,3.365E-8
164,3.8043E-8
165,4.294E-8
166,4.839E-8
167,5.4448E-8
168,6.1171E-8
169,6.8622E-8
170,7.6867E-8
171,8.5978E-8
172,9.6034E-8
173,1.0712E-7
174,1.1932E-7
175,1.3273E-7
176,1.4746E-7
177,1.6491E-7
178,1.8807E-7
179,2.141E-7
180,2.4967E-7
181,3.0118E-7
182,3.621E-7
183,4.3393E-7
184,5.1838E-7
185,6.1734E-7
186,7.3295E-7
187,8.6763E-7
188,1.0241E-6
189,1.2053E-6
190,1.4148E-6
191,1.6561E-6
192,1.9335E-6
193,2.2514E-6
194,2.6149E-6
195,3.0297E-6
196,3.5018E-6
197,4.0378E-6
198,4.6452E-6
199,5.3317E-6
200,6.1062E-6
201,6.9787E-6
202,7.9721E-6
203,9.0876E-6
204,1.0337E-5
205,1.1735E-5
206,1.3294E-5
207,1.5032E-5
208,1.6964E-5
209,1.9108E-5
210,2.1484E-5
211,2.4111E-5
212,2.7011E-5
213,3.0208E-5
214,3.3724E-5
215,3.7588E-5
216,4.1826E-5
217,4.6468E-5
218,5.1543E-5
219,5.7084E-5
220,6.3126E-5
221,6.9703E-5
222,7.6619E-5
223,8.4029E-5
224,9.2035E-5
225,1.005E-4
226,1.0874E-4
227,1.1755E-4
228,1.2694E-4
229,1.3695E-4
230,1.476E-4
231,1.5893E-4
232,1.7097E-4
233,1.8376E-4
234,1.9732E-4
235,2.1169E-4
236,2.2691E-4
237,2.4302E-4
238,2.6005E-4
239,2.7804E-4
240,2.9703E-4
241,3.1707E-4
242,3.3819E-4
243,3.6043E-4
244,3.8384E-4
245,4.0847E-4
246,4.3436E-4
247,4.6154E-4
248,4.9008E-4
249,5.2002E-4
250,5.514E-4
251,5.8428E-4
252,6.187E-4
253,6.547E-4
254,6.9235E-4
255,7.3169E-4
256,7.7278E-4
257,8.1567E-4
258,8.6041E-4
259,9.0705E-4
260,9.5566E-4
261,0.0010063
262,0.001059
263,0.0011138
264,0.0011709
265,0.0012336
266,0.0012988
267,0.0013667
268,0.0014372
269,0.0015242
270,0.0016191
271,0.0017185
272,0.0018226
273,0.0019315
274,0.0020455
275,0.0021646
276,0.002289
277,0.0024188
278,0.0025542
279,0.0026953
280,0.0028423
281,0.0029953
282,0.0031545
283,0.00332
284,0.0034921
285,0.0036707
286,0.0038561
287,0.0040484
288,0.0042479
289,0.0044545
290,0.0046685
291,0.00489
292,0.0051192
293,0.0053562
294,0.0056011
295,0.0058541
296,0.0061153
297,0.0063849
298,0.0066629
299,0.0069496
300,0.0072451
301,0.0075495
302,0.0078629
303,0.0081854
304,0.0085172
305,0.0088585
306,0.0092092
307,0.0095695
308,0.0099396
309,0.01032
310,0.010709
311,0.01111
312,0.01152
313,0.01194
314,0.012371
315,0.012812
316,0.013264
317,0.013727
318,0.0142
319,0.014685
320,0.01518
321,0.015686
322,0.016203
323,0.016732
324,0.017271
325,0.017822
326,0.018384
327,0.018958
328,0.019543
329,0.02014
330,0.020748
331,0.021368
332,0.021999
333,0.022643
334,0.023298
335,0.023964
336,0.024643
337,0.025333
338,0.026036
339,0.02675
340,0.027476
341,0.028214
342,0.028964
343,0.029726
344,0.0305
345,0.031285
346,0.032083
347,0.032893
348,0.033714
349,0.034548
350,0.035393
351,0.036251
352,0.03712
353,0.038001
354,0.038894
355,0.0398
356,0.040716
357,0.041645
358,0.042585
359,0.043466
360,0.044356
361,0.045255
362,0.046164
363,0.047082
364,0.048006
365,0.048919
366,0.049842
367,0.050773
368,0.051714
369,0.052663
370,0.053621
371,0.054587
372,0.055563
373,0.056547
374,0.05754
375,0.058541
376,0.059551
377,0.060569
378,0.061596
379,0.062631
380,0.063674
381,0.064725
382,0.065785
383,0.066853
384,0.067929
385,0.069013
386,0.070104
387,0.071204
388,0.072311
389,0.073426
390,0.074549
391,0.075679
392,0.076816
393,0.077961
394,0.079114
395,0.080273
396,0.08144
397,0.082615
398,0.083796
399,0.084984
400,0.086179
401,0.087382
402,0.088591
403,0.089806
404,0.091028
405,0.092257
406,0.093493
407,0.094735
408,0.095983
409,0.097237
410,0.098498
411,0.099765
412,0.10104
413,0.10232
414,0.1036
415,0.10489
416,0.10619
417,0.10749
418,0.1088
419,0.11011
420,0.11143
421,0.11275
422,0.11408
423,0.11542
424,0.11676
425,0.1181
426,0.11945
427,0.12081
428,0.12217
429,0.12353
430,0.1249
431,0.12627
432,0.12765
433,0.12904
434,0.13042
435,0.1319
436,0.13339
437,0.13488
438,0.13637
439,0.13787
440,0.13938
441,0.14088
442,0.14244
443,0.14399
444,0.14556
445,0.14712
446,0.1487
447,0.15027
448,0.15185
449,0.15344
450,0.15502
451,0.15661
452,0.15821
453,0.15981
454,0.16141
455,0.16302
456,0.16463
457,0.16624
458,0.16786
459,0.16948
460,0.1711
461,0.17273
462,0.17436
463,0.17599
464,0.17762
465,0.17926
466,0.18091
467,0.18255
468,0.1842
469,0.18585
470,0.1875
471,0.18915
472,0.19081
473,0.19247
474,0.19413
475,0.19579
476,0.19745
477,0.19912
478,0.20079
479,0.20246
480,0.20413
481,0.2058
482,0.20748
483,0.20916
484,0.21083
485,0.21251
486,0.2142
487,0.21588
488,0.21757
489,0.21925
490,0.22094
491,0.22263
492,0.22432
493,0.22601
494,0.22771
495,0.22942
496,0.23113
497,0.23283
498,0.23454
499,0.23625
500,0.23796
501,0.23967
502,0.2414
503,0.24314
504,0.24487
505,0.24661
506,0.24835
507,0.25009
508,0.25182
509,0.25356
510,0.2553
511,0.25705
512,0.2588
513,0.26055
514,0.26229
515,0.26404
516,0.26579
517,0.26753
518,0.26928
519,0.27102
520,0.27276
521,0.27449
522,0.27623
523,0.27797
524,0.27971
525,0.28144
526,0.28317
527,0.2849
528,0.28663
529,0.28835
530,0.29007
531,0.29179
532,0.29351
533,0.29523
534,0.29695
535,0.29866
536,0.30037
537,0.30208
538,0.30379
539,0.30549
540,0.3072
541,0.3089
542,0.3106
543,0.3123
544,0.314
545,0.31569
546,0.31738
547,0.31907
548,0.32076
549,0.32245
550,0.32413
551,0.32581
552,0.3275
553,0.3292
554,0.33091
555,0.33262
556,0.33433
557,0.33603
558,0.33773
559,0.33943
560,0.34113
561,0.34282
562,0.34453
563,0.34624
564,0.34794
565,0.34964
566,0.35134
567,0.35304
568,0.35474
569,0.35643
570,0.35812
571,0.35982
572,0.36152
573,0.36323
574,0.36492
575,0.36662
576,0.36831
577,0.37
578,0.37169
579,0.37337
580,0.37506
581,0.37674
582,0.37842
583,0.38009
584,0.38177
585,0.38344
586,0.3851
587,0.38677
588,0.38843
589,0.39008
590,0.39174
591,0.39339
592,0.39504
593,0.39669
594,0.39833
595,0.39997
596,0.40161
597,0.40324
598,0.40487
599,0.4065
600,0.40812
601,0.40974
602,0.41136
603,0.41297
604,0.41458
605,0.41619
606,0.41779
607,0.41939
608,0.42098
609,0.42257
610,0.42416
611,0.42574
612,0.42732
613,0.4289
614,0.43047
615,0.43204
616,0.43361
617,0.43517
618,0.43673
619,0.43829
620,0.43984
621,0.4414
622,0.44294
623,0.44448
624,0.44602
625,0.44756
626,0.44909
627,0.45062
628,0.45215
629,0.4537
630,0.45525
631,0.45679
632,0.45833
633,0.45986
634,0.46139
635,0.46292
636,0.46444
637,0.46596
638,0.46747
639,0.46903
640,0.47058
641,0.47212
642,0.47366
643,0.4752
644,0.47673
645,0.47826
646,0.47979
647,0.48131
648,0.48282
649,0.48436
650,0.48589
651,0.48742
652,0.48895
653,0.49047
654,0.49199
655,0.49351
656,0.49501
657,0.49652
658,0.49802
659,0.49952
660,0.50101
661,0.5025
662,0.50398
663,0.50546
664,0.50694
665,0.50841
666,0.50988
667,0.51134
668,0.5128
669,0.51425
670,0.51564
671,0.517
672,0.51835
673,0.5197
674,0.52105
675,0.52239
676,0.52372
677,0.52506
678,0.52639
